transaction_id,date,region,city,merchant_id,merchant_category,channel,payment_method,customer_segment,acquisition_source,device_type,amount_kzt,is_refunded,is_canceled,delivery_time_hours,suspicious_flag
29122,2024-12-20,Astana,Karaganda,4915,ecommerce_general,offline_pos,qr_kaspi,retired,tiktok,web,4415.45,0,0,,0
29123,2024-12-20,Astana,Oskemen,2872,grocery,mobile_app,qr_kaspi,salary_worker,marketplace,android,6018.5,0,0,12.5,0
29124,2024-12-20,Oskemen,Almaty,3953,grocery,marketplace,card_kz,student,instagram,web,4662.49,0,0,2.4,0
29125,2024-12-20,Aktobe,Karaganda,3121,digital_services,online_store,card_kz,student,tiktok,ios,16972.17,0,0,5.1,0
29126,2024-12-20,Almaty,Astana,3693,healthcare_services,marketplace,qr_kaspi,salary_worker,instagram,web,22303.24,0,0,3.8,0
29127,2024-12-20,Shymkent,Karaganda,3952,ride_hailing,social_media,card_kz,entrepreneur,referral,android,14022.23,0,0,,0
29128,2024-12-20,Taraz,Shymkent,3367,food_delivery,mobile_app,card_kz,student,referral,android,4167.87,0,0,2.6,0
29129,2024-12-20,Pavlodar,Shymkent,1069,ride_hailing,online_store,qr_kaspi,salary_worker,google_ads,ios,14537.23,0,0,5.2,0
29130,2024-12-20,Atyrau,Astana,2074,ride_hailing,offline_pos,qr_kaspi,student,instagram,android,6793.28,0,0,,0
29131,2024-12-20,Kostanay,Atyrau,4878,travel,offline_pos,qr_kaspi,entrepreneur,instagram,web,26769.61,0,0,,0
29132,2024-12-20,Aktobe,Shymkent,2099,grocery,marketplace,wallet,student,instagram,android,41272.75,0,0,4.4,0
29133,2024-12-20,Shymkent,Shymkent,1455,healthcare_services,social_media,cash,student,instagram,ios,18782.96,0,0,,0
29134,2024-12-20,Taraz,Almaty,3207,ecommerce_general,mobile_app,card_kz,entrepreneur,organic,ios,15381.05,0,0,3.5,0
29135,2024-12-20,Aktobe,Atyrau,3317,ecommerce_general,online_store,card_kz,student,tiktok,web,8083.0,0,0,8.4,0
29136,2024-12-20,Atyrau,Oskemen,2297,education_services,social_media,card_kz,salary_worker,instagram,android,18142.88,0,0,,0
29137,2024-12-20,Aktobe,Karaganda,4448,education_services,marketplace,wallet,salary_worker,google_ads,android,24975.05,0,0,6.4,0
29138,2024-12-20,Taraz,Oskemen,2043,education_services,marketplace,qr_kaspi,student,instagram,web,70835.58,0,0,9.0,0
29139,2024-12-20,Astana,Taraz,3160,travel,online_store,qr_kaspi,student,marketplace,ios,10783.58,0,0,10.7,0
29140,2024-12-20,Aktobe,Aktobe,1681,healthcare_services,offline_pos,card_kz,retired,marketplace,ios,18683.4,0,0,,0
29141,2024-12-20,Atyrau,Shymkent,4574,retail_fashion,marketplace,qr_kaspi,entrepreneur,organic,ios,14472.32,1,0,5.3,0
29142,2024-12-20,Karaganda,Shymkent,1764,food_delivery,online_store,card_kz,salary_worker,tiktok,android,4706.18,0,0,4.5,0
29143,2024-12-20,Almaty,Astana,2667,travel,online_store,qr_kaspi,salary_worker,tiktok,web,30757.85,0,0,11.2,0
29144,2024-12-20,Karaganda,Atyrau,4695,electronics,mobile_app,cash,salary_worker,organic,ios,35109.61,0,0,6.6,0
29145,2024-12-20,Oskemen,Aktobe,1689,ecommerce_general,offline_pos,card_kz,entrepreneur,google_ads,ios,8538.8,0,0,,0
29146,2024-12-20,Aktobe,Atyrau,3133,food_delivery,offline_pos,qr_kaspi,salary_worker,tiktok,android,11377.41,0,0,8.6,0
29147,2024-12-20,Aktobe,Atyrau,3439,retail_fashion,offline_pos,wallet,salary_worker,organic,web,11581.83,0,0,,0
29148,2024-12-20,Atyrau,Kostanay,1497,ecommerce_general,marketplace,qr_kaspi,salary_worker,instagram,android,10606.54,0,0,1.6,0
29149,2024-12-20,Kostanay,Karaganda,2329,electronics,social_media,card_intl,student,organic,web,20711.12,0,0,,0
29150,2024-12-20,Karaganda,Oskemen,1382,food_delivery,online_store,card_kz,student,marketplace,android,11532.87,0,0,6.2,0
29151,2024-12-20,Karaganda,Kostanay,1620,digital_services,online_store,qr_kaspi,salary_worker,tiktok,android,13512.88,0,0,3.7,0
29152,2024-12-20,Shymkent,Atyrau,1368,grocery,online_store,card_kz,salary_worker,instagram,web,7957.93,0,0,9.8,0
29153,2024-12-20,Almaty,Shymkent,1233,grocery,online_store,qr_kaspi,salary_worker,google_ads,unknown,5846.46,0,0,3.4,0
29154,2024-12-20,Taraz,Atyrau,4178,food_delivery,marketplace,wallet,salary_worker,instagram,web,11158.82,0,0,7.0,0
29155,2024-12-20,Atyrau,Atyrau,4058,ride_hailing,mobile_app,cash,salary_worker,instagram,unknown,10206.39,0,0,1.9,0
29156,2024-12-20,Atyrau,Kostanay,2721,grocery,marketplace,card_intl,salary_worker,google_ads,android,5739.18,0,0,1.1,0
29157,2024-12-20,Oskemen,Taraz,1074,ecommerce_general,marketplace,cash,unknown,google_ads,web,10893.79,0,0,7.2,0
29158,2024-12-20,Shymkent,Aktobe,2866,food_delivery,offline_pos,qr_kaspi,salary_worker,google_ads,ios,4772.36,0,0,19.2,0
29159,2024-12-20,Pavlodar,Almaty,1327,grocery,online_store,card_kz,student,referral,ios,11469.46,0,0,4.5,0
29160,2024-12-20,Taraz,Aktobe,4107,ride_hailing,social_media,card_kz,entrepreneur,organic,unknown,4428.22,0,0,,0
29161,2024-12-21,Pavlodar,Karaganda,1174,ecommerce_general,offline_pos,card_kz,salary_worker,instagram,web,12734.74,0,0,,0
29162,2024-12-21,Atyrau,Astana,2281,grocery,social_media,card_kz,salary_worker,organic,ios,6290.69,0,0,,0
29163,2024-12-21,Almaty,Pavlodar,2368,travel,social_media,wallet,student,tiktok,ios,15105.51,0,0,,0
29164,2024-12-21,Karaganda,Karaganda,2602,retail_fashion,online_store,qr_kaspi,entrepreneur,google_ads,web,16500.34,0,0,13.8,0
29165,2024-12-21,Aktobe,Pavlodar,2189,digital_services,online_store,card_kz,salary_worker,tiktok,web,14764.34,0,0,8.3,0
29166,2024-12-21,Aktobe,Karaganda,3811,retail_fashion,social_media,qr_kaspi,retired,instagram,ios,11780.92,0,0,,0
29167,2024-12-21,Almaty,Kostanay,4401,retail_fashion,online_store,cash,entrepreneur,referral,android,11421.68,0,0,1.2,0
29168,2024-12-21,Pavlodar,Aktobe,2539,healthcare_services,online_store,qr_kaspi,student,marketplace,android,47157.28,0,1,3.2,0
29169,2024-12-21,Pavlodar,Aktobe,4347,electronics,offline_pos,wallet,salary_worker,organic,android,11612.32,0,0,,0
29170,2024-12-21,Astana,Oskemen,3557,retail_fashion,offline_pos,qr_kaspi,salary_worker,google_ads,web,7402.11,0,0,,0
29171,2024-12-21,Astana,Oskemen,4937,ecommerce_general,social_media,qr_kaspi,salary_worker,marketplace,unknown,5490.32,0,0,,0
29172,2024-12-21,Oskemen,Atyrau,4547,food_delivery,mobile_app,card_kz,entrepreneur,google_ads,android,14279.16,0,0,9.2,0
29173,2024-12-21,Almaty,Astana,4368,ecommerce_general,online_store,card_intl,entrepreneur,google_ads,web,11956.55,0,0,1.9,0
29174,2024-12-21,Oskemen,Atyrau,1887,electronics,offline_pos,wallet,entrepreneur,google_ads,ios,16609.0,0,0,,0
29175,2024-12-21,Astana,Oskemen,1720,ride_hailing,offline_pos,qr_kaspi,entrepreneur,instagram,android,21270.31,0,0,,0
29176,2024-12-21,Almaty,Kostanay,1211,ecommerce_general,mobile_app,card_kz,student,google_ads,android,9681.39,0,0,10.7,0
29177,2024-12-21,Aktobe,Karaganda,2819,electronics,offline_pos,card_kz,student,organic,web,19863.62,0,0,,0
29178,2024-12-21,Aktobe,Kostanay,4449,electronics,online_store,card_kz,student,referral,ios,18646.39,0,0,7.6,0
29179,2024-12-21,Astana,Pavlodar,2268,food_delivery,offline_pos,card_kz,student,tiktok,android,9635.39,0,0,4.3,0
29180,2024-12-21,Atyrau,Astana,4019,digital_services,offline_pos,cash,salary_worker,organic,ios,8519.36,0,0,,0
29181,2024-12-21,Atyrau,Pavlodar,3128,ecommerce_general,online_store,card_kz,retired,instagram,android,4870.83,0,0,3.9,0
29182,2024-12-21,Pavlodar,Astana,2192,ecommerce_general,online_store,card_kz,entrepreneur,instagram,ios,4205.96,0,0,3.3,0
29183,2024-12-21,Pavlodar,Aktobe,4738,food_delivery,offline_pos,qr_kaspi,student,tiktok,android,47763.71,0,0,14.2,0
29184,2024-12-21,Pavlodar,Almaty,1063,travel,marketplace,card_intl,salary_worker,google_ads,android,11971.93,0,0,9.8,0
29185,2024-12-21,Aktobe,Oskemen,4085,ecommerce_general,offline_pos,wallet,entrepreneur,tiktok,android,4946.74,0,0,,0
29186,2024-12-21,Astana,Oskemen,2815,electronics,offline_pos,cash,salary_worker,referral,ios,91273.11,0,0,,0
29187,2024-12-21,Taraz,Kostanay,4834,food_delivery,offline_pos,card_kz,student,organic,ios,10661.99,0,0,2.6,0
29188,2024-12-21,Aktobe,Taraz,1147,ride_hailing,online_store,card_kz,salary_worker,tiktok,android,12437.18,0,0,1.4,0
29189,2024-12-21,Astana,Shymkent,1963,food_delivery,online_store,qr_kaspi,student,organic,android,15120.46,0,0,3.0,0
29190,2024-12-21,Kostanay,Astana,3844,retail_fashion,offline_pos,wallet,salary_worker,organic,web,43016.25,0,0,,0
29191,2024-12-21,Oskemen,Atyrau,1374,grocery,social_media,card_kz,salary_worker,tiktok,web,5785.68,0,0,,0
29192,2024-12-21,Kostanay,Pavlodar,2678,retail_fashion,online_store,qr_kaspi,salary_worker,google_ads,web,8199.59,0,0,5.1,0
29193,2024-12-21,Atyrau,Astana,3369,travel,offline_pos,wallet,salary_worker,organic,web,15706.21,0,0,,0
29194,2024-12-21,Kostanay,Astana,2851,healthcare_services,online_store,card_intl,entrepreneur,tiktok,ios,44709.61,0,0,8.3,0
29195,2024-12-21,Almaty,Shymkent,2819,travel,offline_pos,wallet,entrepreneur,instagram,android,15552.97,0,0,,0
29196,2024-12-21,Shymkent,Aktobe,4844,retail_fashion,offline_pos,card_kz,salary_worker,tiktok,android,16552.61,0,0,,0
29197,2024-12-21,Pavlodar,Pavlodar,1272,retail_fashion,mobile_app,card_intl,salary_worker,organic,ios,40363.04,0,0,7.8,0
29198,2024-12-21,Atyrau,Almaty,2963,grocery,offline_pos,wallet,salary_worker,google_ads,web,4664.86,0,0,,0
29199,2024-12-21,Kostanay,Oskemen,3656,food_delivery,online_store,qr_kaspi,salary_worker,tiktok,web,2555.49,0,0,17.0,0
29200,2024-12-21,Aktobe,Atyrau,3584,education_services,social_media,card_kz,unknown,google_ads,web,14069.34,0,0,,0
29201,2024-12-21,Kostanay,Kostanay,1080,education_services,offline_pos,card_kz,unknown,organic,ios,23499.7,0,0,,0
29202,2024-12-21,Kostanay,Taraz,3054,ecommerce_general,online_store,card_kz,unknown,tiktok,android,5956.03,0,0,3.7,0
29203,2024-12-21,Almaty,Atyrau,1379,ride_hailing,online_store,qr_kaspi,entrepreneur,tiktok,ios,7691.55,0,0,5.3,0
29204,2024-12-21,Atyrau,Pavlodar,2676,food_delivery,offline_pos,qr_kaspi,entrepreneur,instagram,ios,10853.38,0,0,8.8,0
29205,2024-12-21,Astana,Aktobe,4772,electronics,online_store,qr_kaspi,retired,referral,android,23465.82,0,0,9.5,0
29206,2024-12-21,Oskemen,Taraz,2691,electronics,online_store,card_kz,salary_worker,organic,ios,23305.14,0,0,3.0,0
29207,2024-12-21,Taraz,Atyrau,1622,healthcare_services,marketplace,card_kz,entrepreneur,organic,unknown,7691.68,0,0,6.0,0
29208,2024-12-21,Atyrau,Aktobe,1036,electronics,offline_pos,card_kz,entrepreneur,organic,web,6299.39,0,0,,0
29209,2024-12-21,Almaty,Aktobe,1257,ride_hailing,mobile_app,card_kz,salary_worker,tiktok,web,17210.46,0,0,4.2,0
29210,2024-12-21,Kostanay,Shymkent,1246,travel,online_store,card_kz,student,tiktok,ios,39371.82,0,0,2.5,0
29211,2024-12-21,Taraz,Astana,1379,ecommerce_general,offline_pos,cash,retired,organic,web,8906.96,0,0,,0
29212,2024-12-21,Pavlodar,Pavlodar,1128,retail_fashion,social_media,card_intl,salary_worker,tiktok,web,13128.28,0,0,,0
29213,2024-12-21,Pavlodar,Shymkent,1198,digital_services,mobile_app,wallet,student,instagram,ios,6531.46,0,0,13.5,0
29214,2024-12-21,Atyrau,Atyrau,1690,food_delivery,marketplace,card_kz,retired,tiktok,android,8379.21,0,0,0.2,0
29215,2024-12-21,Taraz,Almaty,1285,electronics,social_media,wallet,entrepreneur,tiktok,android,19507.11,0,0,,0
29216,2024-12-21,Atyrau,Almaty,1031,retail_fashion,online_store,card_kz,retired,tiktok,android,8157.69,0,0,5.0,0
29217,2024-12-21,Shymkent,Taraz,1503,ride_hailing,online_store,qr_kaspi,salary_worker,tiktok,web,8677.4,0,0,15.5,0
29218,2024-12-21,Pavlodar,Aktobe,4148,digital_services,online_store,card_kz,entrepreneur,organic,android,11268.42,0,0,3.9,0
29219,2024-12-21,Karaganda,Shymkent,3731,ride_hailing,offline_pos,card_intl,unknown,referral,web,6793.0,0,0,,0
29220,2024-12-21,Oskemen,Pavlodar,2143,electronics,online_store,card_kz,salary_worker,tiktok,web,28700.49,0,0,12.6,0
29221,2024-12-21,Pavlodar,Astana,2024,ecommerce_general,offline_pos,qr_kaspi,student,tiktok,web,10906.42,0,0,,0
29222,2024-12-21,Karaganda,Kostanay,4733,electronics,social_media,qr_kaspi,retired,instagram,android,31122.74,0,0,,0
29223,2024-12-21,Pavlodar,Oskemen,4889,retail_fashion,marketplace,qr_kaspi,salary_worker,instagram,android,22284.01,0,0,1.8,0
29224,2024-12-21,Aktobe,Shymkent,2673,ride_hailing,online_store,qr_kaspi,unknown,tiktok,web,10368.61,0,0,2.7,0
29225,2024-12-21,Shymkent,Shymkent,1728,ecommerce_general,offline_pos,wallet,salary_worker,instagram,web,6980.94,0,0,,0
29226,2024-12-21,Shymkent,Karaganda,1815,grocery,offline_pos,card_kz,salary_worker,tiktok,ios,16114.51,0,0,,0
29227,2024-12-21,Taraz,Oskemen,2726,retail_fashion,mobile_app,qr_kaspi,entrepreneur,instagram,android,22496.44,0,0,3.9,0
29228,2024-12-21,Aktobe,Taraz,4081,grocery,marketplace,qr_kaspi,student,google_ads,web,4795.62,0,0,12.6,0
29229,2024-12-21,Karaganda,Pavlodar,2281,grocery,mobile_app,card_kz,salary_worker,instagram,android,9246.48,0,0,16.3,0
29230,2024-12-21,Taraz,Aktobe,3422,digital_services,offline_pos,cash,student,google_ads,android,19320.15,0,0,,0
29231,2024-12-21,Pavlodar,Aktobe,4443,healthcare_services,offline_pos,card_kz,student,instagram,android,14018.93,0,0,,0
29232,2024-12-21,Oskemen,Karaganda,2752,retail_fashion,online_store,card_kz,student,marketplace,ios,7951.16,0,0,23.2,0
29233,2024-12-21,Shymkent,Oskemen,4149,electronics,offline_pos,card_kz,salary_worker,tiktok,android,10114.14,0,0,,0
29234,2024-12-21,Aktobe,Taraz,3067,electronics,online_store,cash,entrepreneur,referral,android,6165.76,0,0,6.7,0
29235,2024-12-21,Astana,Astana,2187,grocery,social_media,card_kz,salary_worker,tiktok,web,16389.1,0,0,,0
29236,2024-12-21,Atyrau,Kostanay,2305,ecommerce_general,offline_pos,cash,unknown,marketplace,android,25187.71,0,0,,0
29237,2024-12-21,Pavlodar,Karaganda,4841,healthcare_services,social_media,card_kz,salary_worker,organic,android,11640.32,0,0,,0
29238,2024-12-21,Almaty,Atyrau,2405,retail_fashion,offline_pos,card_kz,retired,referral,android,8993.05,0,0,,0
29239,2024-12-21,Taraz,Atyrau,4867,electronics,marketplace,card_kz,salary_worker,instagram,web,12291.73,0,0,5.9,0
29240,2024-12-21,Taraz,Pavlodar,4091,ecommerce_general,offline_pos,card_kz,salary_worker,tiktok,web,14342.21,0,0,,0
29241,2024-12-21,Almaty,Pavlodar,4417,grocery,offline_pos,cash,salary_worker,organic,web,6746.07,1,0,,0
29242,2024-12-21,Karaganda,Karaganda,4255,grocery,marketplace,card_kz,entrepreneur,organic,ios,13582.35,0,0,17.6,0
29243,2024-12-21,Almaty,Almaty,4630,food_delivery,online_store,cash,salary_worker,google_ads,android,6097.95,0,0,5.5,0
29244,2024-12-21,Kostanay,Almaty,4560,electronics,offline_pos,card_kz,salary_worker,google_ads,web,6818.13,0,0,,0
29245,2024-12-21,Pavlodar,Aktobe,2995,ecommerce_general,marketplace,card_kz,salary_worker,instagram,android,15590.31,0,0,4.0,0
29246,2024-12-22,Shymkent,Astana,3921,retail_fashion,online_store,card_kz,entrepreneur,tiktok,web,6894.26,0,0,3.6,0
29247,2024-12-22,Shymkent,Aktobe,3251,electronics,online_store,card_kz,student,instagram,android,15023.12,0,0,4.6,0
29248,2024-12-22,Karaganda,Kostanay,1759,travel,online_store,qr_kaspi,retired,organic,android,42707.82,0,0,13.4,0
29249,2024-12-22,Karaganda,Oskemen,4226,digital_services,online_store,card_kz,salary_worker,referral,web,9218.33,0,0,2.9,0
29250,2024-12-22,Kostanay,Almaty,4184,travel,online_store,card_kz,student,tiktok,android,17891.17,0,0,7.3,0
29251,2024-12-22,Astana,Kostanay,3749,electronics,offline_pos,card_kz,student,referral,android,12329.69,0,0,,0
29252,2024-12-22,Taraz,Pavlodar,1400,education_services,offline_pos,wallet,entrepreneur,organic,android,14160.79,0,0,,0
29253,2024-12-22,Shymkent,Astana,3332,food_delivery,mobile_app,card_kz,salary_worker,google_ads,android,4600.39,0,0,12.1,0
29254,2024-12-22,Shymkent,Pavlodar,4135,grocery,offline_pos,card_kz,entrepreneur,google_ads,android,14464.74,0,0,,0
29255,2024-12-22,Shymkent,Astana,3217,food_delivery,mobile_app,qr_kaspi,salary_worker,marketplace,android,5270.93,0,0,2.7,0
29256,2024-12-22,Karaganda,Almaty,2460,retail_fashion,offline_pos,card_intl,salary_worker,instagram,android,34057.18,0,0,,0
29257,2024-12-22,Almaty,Aktobe,4555,retail_fashion,offline_pos,card_kz,salary_worker,organic,android,16372.27,0,0,,0
29258,2024-12-22,Oskemen,Almaty,4469,digital_services,social_media,card_kz,salary_worker,tiktok,web,8505.39,0,0,,0
29259,2024-12-22,Aktobe,Aktobe,4916,grocery,offline_pos,cash,salary_worker,google_ads,android,2712.23,0,0,,0
29260,2024-12-22,Karaganda,Pavlodar,4023,retail_fashion,social_media,wallet,salary_worker,google_ads,android,34006.66,1,0,,0
29261,2024-12-22,Almaty,Atyrau,1428,food_delivery,online_store,qr_kaspi,retired,referral,web,4134.55,0,0,6.5,0
29262,2024-12-22,Atyrau,Oskemen,3044,food_delivery,mobile_app,card_kz,salary_worker,google_ads,android,6949.6,0,0,15.4,0
29263,2024-12-22,Astana,Pavlodar,2231,education_services,online_store,card_kz,student,tiktok,ios,16432.56,0,0,5.9,0
29264,2024-12-22,Almaty,Pavlodar,3418,healthcare_services,offline_pos,card_kz,entrepreneur,instagram,web,15675.63,0,0,,0
29265,2024-12-22,Shymkent,Shymkent,1165,education_services,online_store,qr_kaspi,salary_worker,tiktok,ios,22072.97,0,0,3.4,0
29266,2024-12-22,Kostanay,Taraz,3186,ride_hailing,online_store,card_kz,unknown,tiktok,ios,5050.0,0,0,3.1,0
29267,2024-12-22,Oskemen,Kostanay,3086,digital_services,offline_pos,wallet,salary_worker,tiktok,web,6340.15,0,0,,0
29268,2024-12-22,Astana,Atyrau,3664,ride_hailing,online_store,card_kz,entrepreneur,organic,ios,3716.53,0,0,2.1,0
29269,2024-12-22,Astana,Shymkent,3599,digital_services,online_store,card_intl,entrepreneur,instagram,android,16271.7,0,1,13.4,0
29270,2024-12-22,Aktobe,Taraz,4286,food_delivery,social_media,qr_kaspi,student,instagram,android,11766.24,0,0,12.2,0
29271,2024-12-22,Pavlodar,Kostanay,3719,retail_fashion,online_store,qr_kaspi,unknown,instagram,web,17497.22,0,0,4.2,0
29272,2024-12-22,Shymkent,Pavlodar,1117,electronics,offline_pos,qr_kaspi,entrepreneur,tiktok,ios,16525.25,0,0,,0
29273,2024-12-22,Astana,Atyrau,4017,ecommerce_general,marketplace,card_kz,salary_worker,tiktok,ios,24325.01,0,0,4.5,0
29274,2024-12-22,Almaty,Astana,3450,food_delivery,mobile_app,card_kz,salary_worker,tiktok,ios,11711.17,0,0,2.4,0
29275,2024-12-22,Kostanay,Aktobe,3426,ride_hailing,social_media,qr_kaspi,entrepreneur,organic,android,2935.97,0,0,,0
29276,2024-12-22,Kostanay,Kostanay,4990,electronics,social_media,card_kz,student,tiktok,web,11050.12,0,0,,0
29277,2024-12-22,Taraz,Almaty,2563,ride_hailing,offline_pos,card_kz,entrepreneur,google_ads,android,13827.93,0,0,,0
29278,2024-12-22,Pavlodar,Atyrau,2289,healthcare_services,offline_pos,card_kz,salary_worker,instagram,web,34637.55,0,0,,0
29279,2024-12-22,Shymkent,Aktobe,4118,ecommerce_general,offline_pos,cash,salary_worker,google_ads,android,7457.75,0,0,,0
29280,2024-12-22,Aktobe,Kostanay,3908,ecommerce_general,online_store,card_kz,salary_worker,instagram,android,3207.09,0,0,8.8,0
29281,2024-12-22,Oskemen,Almaty,2416,ecommerce_general,online_store,card_kz,entrepreneur,organic,ios,7448.54,0,0,14.9,0
29282,2024-12-22,Atyrau,Kostanay,4605,education_services,online_store,qr_kaspi,student,instagram,android,18946.8,0,0,11.7,0
29283,2024-12-22,Almaty,Shymkent,4336,food_delivery,social_media,card_kz,salary_worker,tiktok,ios,10606.19,0,0,5.1,0
29284,2024-12-22,Almaty,Atyrau,3945,ecommerce_general,offline_pos,card_kz,salary_worker,organic,web,15650.58,0,0,,0
29285,2024-12-22,Atyrau,Pavlodar,2900,electronics,social_media,qr_kaspi,student,referral,web,34869.1,0,0,,0
29286,2024-12-22,Kostanay,Oskemen,1682,ecommerce_general,social_media,card_kz,entrepreneur,instagram,web,8791.96,0,0,,0
29287,2024-12-22,Oskemen,Astana,4788,grocery,online_store,card_kz,student,tiktok,unknown,2838.13,1,0,8.9,0
29288,2024-12-22,Karaganda,Pavlodar,2021,retail_fashion,offline_pos,wallet,student,referral,ios,10753.42,0,0,,0
29289,2024-12-22,Pavlodar,Karaganda,1261,food_delivery,mobile_app,qr_kaspi,salary_worker,instagram,android,7470.21,0,0,10.8,0
29290,2024-12-22,Taraz,Karaganda,3546,digital_services,online_store,card_kz,retired,tiktok,android,11987.92,0,0,8.9,0
29291,2024-12-22,Taraz,Taraz,4146,healthcare_services,online_store,qr_kaspi,salary_worker,tiktok,android,17578.73,0,0,9.1,0
29292,2024-12-22,Atyrau,Aktobe,4387,retail_fashion,social_media,qr_kaspi,salary_worker,tiktok,android,13192.51,0,1,,0
29293,2024-12-22,Almaty,Karaganda,3067,grocery,online_store,card_kz,student,organic,android,7444.71,0,0,10.2,0
29294,2024-12-22,Oskemen,Aktobe,3613,grocery,offline_pos,cash,salary_worker,instagram,android,9601.64,0,0,,0
29295,2024-12-22,Aktobe,Karaganda,2254,electronics,offline_pos,qr_kaspi,entrepreneur,instagram,android,11377.86,0,0,,0
29296,2024-12-22,Shymkent,Aktobe,2925,grocery,offline_pos,qr_kaspi,entrepreneur,instagram,web,7611.64,0,0,,0
29297,2024-12-22,Pavlodar,Aktobe,3833,food_delivery,marketplace,card_kz,salary_worker,google_ads,web,13574.81,0,0,12.8,0
29298,2024-12-22,Almaty,Almaty,4745,education_services,marketplace,card_kz,retired,google_ads,web,8752.59,0,0,1.7,0
