transaction_id;date;region;city;merchant_id;merchant_category;channel;payment_method;customer_segment;acquisition_source;device_type;amount_kzt;;;;
29693;2024-12-27;Aktobe;Atyrau;2745;healthcare_services;offline_pos;card_kz;entrepreneur;google_ads;ios;27012.44;;;;
29694;2024-12-27;Taraz;Astana;4637;travel;online_store;qr_kaspi;student;tiktok;android;8115.89;;;;
29695;2024-12-27;Karaganda;Kostanay;1512;education_services;marketplace;cash;retired;organic;android;28192.56;;;;
29696;2024-12-27;Oskemen;Taraz;1664;electronics;social_media;qr_kaspi;entrepreneur;tiktok;unknown;7944.1;;;;
29697;2024-12-27;Astana;Aktobe;3300;ecommerce_general;mobile_app;qr_kaspi;salary_worker;instagram;ios;16664.96;;;;
29698;2024-12-27;Kostanay;Aktobe;1857;food_delivery;online_store;card_kz;salary_worker;tiktok;android;9219.26;;;;
29699;2024-12-27;Karaganda;Karaganda;2609;travel;online_store;qr_kaspi;retired;tiktok;android;16864.01;;;;
29700;2024-12-27;Astana;Pavlodar;3286;ride_hailing;marketplace;cash;retired;tiktok;web;4350.54;;;;
29701;2024-12-27;Astana;Karaganda;3765;electronics;social_media;cash;salary_worker;organic;web;41814.32;;;;
29702;2024-12-27;Taraz;Atyrau;1579;ecommerce_general;online_store;qr_kaspi;student;referral;android;7818.06;;;;
29703;2024-12-27;Aktobe;Taraz;3144;ecommerce_general;online_store;qr_kaspi;salary_worker;instagram;android;12958.3;;;;
29704;2024-12-27;Aktobe;Atyrau;4483;healthcare_services;online_store;cash;student;instagram;web;18297.94;;;;
29705;2024-12-27;Taraz;Kostanay;4768;electronics;offline_pos;card_intl;salary_worker;instagram;android;14000.9;;;;
29706;2024-12-27;Kostanay;Pavlodar;3003;ecommerce_general;online_store;cash;salary_worker;instagram;ios;32106.81;;;;
29707;2024-12-27;Kostanay;Atyrau;1564;retail_fashion;online_store;card_kz;entrepreneur;instagram;ios;5854.25;;;;
29708;2024-12-27;Aktobe;Aktobe;4150;food_delivery;online_store;cash;salary_worker;google_ads;android;4873.94;;;;
29709;2024-12-27;Pavlodar;Shymkent;1466;electronics;offline_pos;wallet;entrepreneur;organic;web;8268.5;;;;
29710;2024-12-27;Aktobe;Oskemen;2700;retail_fashion;offline_pos;card_intl;student;organic;web;8216.46;;;;
29711;2024-12-27;Astana;Oskemen;3937;education_services;marketplace;cash;salary_worker;marketplace;android;27431.98;;;;
29712;2024-12-27;Almaty;Atyrau;2325;food_delivery;offline_pos;qr_kaspi;entrepreneur;tiktok;unknown;2406.37;;;;
29713;2024-12-27;Atyrau;Aktobe;4430;retail_fashion;offline_pos;qr_kaspi;unknown;referral;unknown;8746.34;;;;
29714;2024-12-27;Atyrau;Kostanay;3677;grocery;online_store;qr_kaspi;salary_worker;organic;ios;11311.12;;;;
29715;2024-12-27;Karaganda;Kostanay;2516;education_services;social_media;card_kz;entrepreneur;google_ads;web;12347.84;;;;
29716;2024-12-27;Aktobe;Astana;4298;digital_services;mobile_app;card_kz;salary_worker;organic;android;10068.55;;;;
29717;2024-12-27;Oskemen;Karaganda;3371;ecommerce_general;offline_pos;card_kz;salary_worker;organic;unknown;7120.31;;;;
29718;2024-12-27;Kostanay;Karaganda;2857;healthcare_services;offline_pos;card_kz;salary_worker;instagram;unknown;18117.27;;;;
29719;2024-12-27;Kostanay;Aktobe;3998;food_delivery;marketplace;card_kz;salary_worker;tiktok;web;9512.93;;;;
29720;2024-12-27;Almaty;Pavlodar;4758;ecommerce_general;offline_pos;qr_kaspi;retired;instagram;android;14007.52;;;;
29721;2024-12-27;Oskemen;Oskemen;2342;ecommerce_general;marketplace;card_kz;student;tiktok;web;13785.76;;;;
29722;2024-12-27;Kostanay;Astana;3949;food_delivery;online_store;card_kz;salary_worker;marketplace;web;14766.28;;;;
29723;2024-12-27;Pavlodar;Pavlodar;1858;travel;social_media;card_kz;salary_worker;instagram;ios;35902.34;;;;
29724;2024-12-27;Aktobe;Karaganda;3270;ecommerce_general;marketplace;card_kz;student;google_ads;android;19780.3;;;;
29725;2024-12-27;Atyrau;Almaty;1903;grocery;online_store;wallet;unknown;instagram;web;8970.45;;;;
29726;2024-12-27;Atyrau;Taraz;4164;ride_hailing;mobile_app;card_intl;student;offline;web;8996.45;;;;
29727;2024-12-27;Taraz;Taraz;2975;education_services;mobile_app;card_kz;salary_worker;tiktok;android;5267.53;;;;
29728;2024-12-27;Aktobe;Pavlodar;2142;grocery;offline_pos;card_kz;entrepreneur;instagram;android;9087.67;;;;
29729;2024-12-27;Taraz;Astana;3886;digital_services;offline_pos;qr_kaspi;salary_worker;instagram;unknown;15432.35;;;;
29730;2024-12-27;Kostanay;Karaganda;2246;grocery;offline_pos;qr_kaspi;salary_worker;organic;android;38056.81;;;;
29731;2024-12-27;Astana;Aktobe;2839;travel;online_store;cash;entrepreneur;google_ads;web;11496.52;;;;
29732;2024-12-27;Karaganda;Karaganda;3009;travel;online_store;wallet;student;offline;web;33932.96;;;;
29733;2024-12-27;Pavlodar;Karaganda;4057;ecommerce_general;offline_pos;card_intl;entrepreneur;google_ads;web;6480.14;;;;
29734;2024-12-27;Shymkent;Atyrau;1115;ride_hailing;offline_pos;qr_kaspi;student;instagram;web;7525.28;;;;
29735;2024-12-27;Taraz;Almaty;4295;food_delivery;marketplace;card_kz;entrepreneur;organic;web;11959.7;;;;
29736;2024-12-27;Shymkent;Kostanay;2377;electronics;mobile_app;qr_kaspi;unknown;tiktok;web;3963.87;;;;
29737;2024-12-27;Taraz;Oskemen;2649;retail_fashion;offline_pos;card_kz;student;instagram;web;11436.15;;;;
29738;2024-12-27;Karaganda;Taraz;2494;retail_fashion;offline_pos;card_kz;student;google_ads;ios;12322.95;;;;
29739;2024-12-27;Kostanay;Aktobe;3657;grocery;online_store;card_kz;student;organic;unknown;3201.48;;;;
29740;2024-12-27;Karaganda;Oskemen;3069;healthcare_services;online_store;qr_kaspi;unknown;referral;android;2863.75;;;;
29741;2024-12-27;Kostanay;Kostanay;3659;retail_fashion;marketplace;cash;salary_worker;instagram;web;38415.05;;;;
29742;2024-12-27;Atyrau;Atyrau;2646;electronics;mobile_app;qr_kaspi;entrepreneur;google_ads;ios;20246.53;;;;
29743;2024-12-27;Almaty;Almaty;4819;ecommerce_general;online_store;card_kz;unknown;organic;android;26357.43;;;;
29744;2024-12-27;Shymkent;Shymkent;3805;grocery;offline_pos;cash;salary_worker;tiktok;android;5559.71;;;;
29745;2024-12-27;Taraz;Kostanay;3510;electronics;offline_pos;card_intl;entrepreneur;instagram;web;13463.47;;;;
29746;2024-12-27;Oskemen;Shymkent;3742;electronics;social_media;card_kz;entrepreneur;instagram;ios;59555.11;;;;
29747;2024-12-28;Aktobe;Almaty;4384;electronics;offline_pos;qr_kaspi;salary_worker;google_ads;ios;27695.76;;;;
29748;2024-12-28;Aktobe;Kostanay;3489;ecommerce_general;online_store;card_kz;entrepreneur;google_ads;ios;16196.62;;;;
29749;2024-12-28;Shymkent;Oskemen;1663;retail_fashion;mobile_app;card_kz;student;google_ads;android;19874.8;;;;
29750;2024-12-28;Shymkent;Almaty;4101;grocery;offline_pos;cash;salary_worker;instagram;web;6725.9;;;;
29751;2024-12-28;Almaty;Karaganda;2815;ride_hailing;online_store;cash;unknown;marketplace;ios;12301.96;;;;
29752;2024-12-28;Shymkent;Oskemen;3044;food_delivery;mobile_app;card_kz;salary_worker;instagram;web;10739.1;;;;
29753;2024-12-28;Almaty;Kostanay;3953;retail_fashion;online_store;card_kz;salary_worker;instagram;ios;15928.81;;;;
29754;2024-12-28;Aktobe;Taraz;1279;ride_hailing;marketplace;card_intl;entrepreneur;organic;ios;33286.13;;;;
29755;2024-12-28;Karaganda;Kostanay;3980;grocery;online_store;card_kz;salary_worker;referral;android;4658.12;;;;
29756;2024-12-28;Taraz;Atyrau;3144;food_delivery;offline_pos;qr_kaspi;salary_worker;offline;web;17023.06;;;;
29757;2024-12-28;Aktobe;Kostanay;3136;food_delivery;mobile_app;cash;retired;google_ads;android;9373.58;;;;
29758;2024-12-28;Astana;Atyrau;2014;digital_services;mobile_app;card_kz;retired;instagram;android;7113.69;;;;
29759;2024-12-28;Karaganda;Almaty;3520;food_delivery;offline_pos;qr_kaspi;entrepreneur;instagram;unknown;2033.04;;;;
29760;2024-12-28;Pavlodar;Almaty;4313;education_services;marketplace;card_kz;retired;tiktok;android;62183.86;;;;
29761;2024-12-28;Taraz;Aktobe;3599;education_services;online_store;card_kz;entrepreneur;tiktok;ios;14064.18;;;;
29762;2024-12-28;Aktobe;Shymkent;4467;ecommerce_general;mobile_app;cash;salary_worker;referral;web;12505.35;;;;
29763;2024-12-28;Atyrau;Taraz;3659;ride_hailing;marketplace;cash;entrepreneur;google_ads;ios;7424.02;;;;
29764;2024-12-28;Almaty;Almaty;3793;ecommerce_general;mobile_app;card_kz;retired;tiktok;android;24446.97;;;;
29765;2024-12-28;Pavlodar;Aktobe;2614;food_delivery;offline_pos;qr_kaspi;entrepreneur;google_ads;web;3767.15;;;;
29766;2024-12-28;Almaty;Kostanay;1680;ecommerce_general;marketplace;card_kz;salary_worker;offline;ios;16447.52;;;;
29767;2024-12-28;Pavlodar;Pavlodar;2075;food_delivery;social_media;card_intl;salary_worker;referral;android;8127.02;;;;
29768;2024-12-28;Almaty;Kostanay;4391;digital_services;social_media;qr_kaspi;salary_worker;instagram;android;4179.36;;;;
29769;2024-12-28;Shymkent;Karaganda;3803;ecommerce_general;marketplace;card_kz;entrepreneur;offline;ios;23487.84;;;;
29770;2024-12-28;Atyrau;Oskemen;4419;grocery;offline_pos;card_kz;salary_worker;organic;android;3646.22;;;;
29771;2024-12-28;Taraz;Karaganda;1802;ride_hailing;offline_pos;qr_kaspi;salary_worker;tiktok;web;2454.67;;;;
29772;2024-12-28;Almaty;Atyrau;2540;ecommerce_general;social_media;card_intl;student;instagram;ios;5631.96;;;;
29773;2024-12-28;Shymkent;Kostanay;2732;ecommerce_general;marketplace;wallet;salary_worker;tiktok;android;19617.86;;;;
29774;2024-12-28;Astana;Pavlodar;2394;grocery;social_media;card_intl;retired;tiktok;web;6840.58;;;;
29775;2024-12-28;Almaty;Kostanay;1318;electronics;online_store;card_kz;entrepreneur;organic;web;22269.9;;;;
29776;2024-12-28;Astana;Aktobe;1234;grocery;mobile_app;card_kz;salary_worker;google_ads;android;7200.0;;;;
29777;2024-12-28;Taraz;Karaganda;1563;electronics;mobile_app;wallet;student;referral;android;26881.4;;;;
29778;2024-12-28;Taraz;Kostanay;4496;ecommerce_general;marketplace;card_kz;salary_worker;organic;android;5587.42;;;;
29779;2024-12-28;Aktobe;Pavlodar;2409;food_delivery;mobile_app;card_kz;entrepreneur;referral;android;22113.22;;;;
29780;2024-12-28;Atyrau;Atyrau;2047;ecommerce_general;online_store;card_kz;entrepreneur;instagram;android;8226.88;;;;
29781;2024-12-28;Aktobe;Taraz;4776;healthcare_services;social_media;card_kz;salary_worker;instagram;ios;11308.57;;;;
29782;2024-12-28;Shymkent;Almaty;3238;ride_hailing;offline_pos;card_kz;salary_worker;google_ads;android;11338.54;;;;
29783;2024-12-28;Kostanay;Shymkent;2757;digital_services;online_store;qr_kaspi;retired;tiktok;android;14468.89;;;;
29784;2024-12-28;Shymkent;Kostanay;4466;food_delivery;marketplace;card_kz;student;google_ads;android;14124.92;;;;
29785;2024-12-28;Atyrau;Kostanay;4345;retail_fashion;online_store;card_kz;retired;instagram;ios;7079.84;;;;
29786;2024-12-28;Astana;Pavlodar;4428;retail_fashion;online_store;qr_kaspi;student;google_ads;web;13310.01;;;;
29787;2024-12-28;Pavlodar;Astana;4258;ride_hailing;online_store;card_kz;salary_worker;instagram;android;6246.78;;;;
29788;2024-12-28;Kostanay;Karaganda;1272;ecommerce_general;offline_pos;wallet;retired;tiktok;web;13419.72;;;;
29789;2024-12-28;Pavlodar;Atyrau;1721;travel;offline_pos;card_kz;entrepreneur;tiktok;web;41207.39;;;;
29790;2024-12-28;Kostanay;Shymkent;4119;digital_services;mobile_app;card_kz;student;marketplace;web;6276.55;;;;
29791;2024-12-28;Aktobe;Kostanay;1630;retail_fashion;online_store;wallet;salary_worker;instagram;android;9575.88;;;;
29792;2024-12-28;Kostanay;Aktobe;4441;healthcare_services;online_store;wallet;student;organic;ios;26426.68;;;;
29793;2024-12-28;Astana;Atyrau;1823;electronics;mobile_app;card_kz;salary_worker;organic;android;21998.49;;;;
29794;2024-12-28;Karaganda;Astana;1781;ecommerce_general;online_store;card_kz;student;google_ads;android;9307.69;;;;
29795;2024-12-28;Astana;Karaganda;3485;healthcare_services;mobile_app;cash;salary_worker;referral;web;25903.58;;;;
29796;2024-12-28;Almaty;Almaty;4917;retail_fashion;offline_pos;card_kz;entrepreneur;instagram;android;5402.38;;;;
29797;2024-12-28;Kostanay;Taraz;1338;retail_fashion;offline_pos;card_kz;salary_worker;google_ads;ios;18205.74;;;;
29798;2024-12-28;Almaty;Shymkent;2431;ecommerce_general;online_store;cash;student;google_ads;web;16862.31;;;;
29799;2024-12-28;Karaganda;Shymkent;4848;travel;social_media;cash;entrepreneur;tiktok;ios;18830.75;;;;
29800;2024-12-28;Aktobe;Oskemen;2756;grocery;online_store;cash;salary_worker;tiktok;android;6896.4;;;;
29801;2024-12-28;Kostanay;Shymkent;3642;retail_fashion;online_store;card_kz;salary_worker;referral;ios;41549.26;;;;
29802;2024-12-28;Kostanay;Atyrau;3333;food_delivery;online_store;card_kz;retired;offline;ios;13222.98;;;;
29803;2024-12-28;Astana;Kostanay;2911;ride_hailing;offline_pos;card_kz;entrepreneur;tiktok;ios;2420.48;;;;
29804;2024-12-28;Atyrau;Astana;2004;education_services;marketplace;wallet;salary_worker;google_ads;ios;15869.66;;;;
29805;2024-12-28;Atyrau;Oskemen;4851;digital_services;online_store;card_kz;salary_worker;organic;ios;10022.27;;;;
29806;2024-12-28;Taraz;Astana;1855;food_delivery;online_store;qr_kaspi;entrepreneur;instagram;android;11524.67;;;;
29807;2024-12-28;Almaty;Aktobe;1679;food_delivery;offline_pos;cash;salary_worker;tiktok;unknown;14133.78;;;;
29808;2024-12-28;Pavlodar;Almaty;3292;electronics;offline_pos;card_intl;salary_worker;instagram;web;31438.27;;;;
29809;2024-12-28;Aktobe;Kostanay;3878;ecommerce_general;offline_pos;qr_kaspi;student;instagram;ios;19429.54;;;;
29810;2024-12-28;Oskemen;Almaty;1315;healthcare_services;online_store;qr_kaspi;student;organic;android;7961.59;;;;
29811;2024-12-28;Karaganda;Aktobe;2378;travel;online_store;card_intl;salary_worker;offline;web;55336.81;;;;
29812;2024-12-28;Aktobe;Taraz;1497;travel;marketplace;card_kz;salary_worker;google_ads;android;8796.79;;;;
29813;2024-12-28;Atyrau;Shymkent;3243;electronics;offline_pos;card_kz;entrepreneur;instagram;web;12959.88;;;;
29814;2024-12-28;Pavlodar;Pavlodar;3222;retail_fashion;online_store;cash;student;instagram;unknown;11412.1;;;;
29815;2024-12-28;Oskemen;Taraz;3828;ecommerce_general;online_store;qr_kaspi;entrepreneur;referral;web;56862.42;;;;
29816;2024-12-28;Shymkent;Astana;4593;food_delivery;online_store;wallet;student;google_ads;ios;9649.04;;;;
29817;2024-12-28;Shymkent;Taraz;2878;education_services;online_store;qr_kaspi;student;tiktok;ios;24575.36;;;;
29818;2024-12-28;Oskemen;Pavlodar;2977;retail_fashion;social_media;qr_kaspi;retired;instagram;web;5070.95;;;;
29819;2024-12-28;Astana;Astana;1456;education_services;online_store;qr_kaspi;salary_worker;tiktok;ios;13858.47;;;;
29820;2024-12-28;Almaty;Taraz;3590;ecommerce_general;offline_pos;cash;student;google_ads;android;14983.89;;;;
29821;2024-12-28;Atyrau;Oskemen;3331;grocery;online_store;qr_kaspi;retired;tiktok;android;7583.19;;;;
29822;2024-12-28;Pavlodar;Almaty;3116;ecommerce_general;offline_pos;card_kz;salary_worker;organic;web;17697.34;;;;
29823;2024-12-28;Oskemen;Shymkent;3427;ecommerce_general;social_media;cash;retired;tiktok;ios;8599.72;;;;
29824;2024-12-28;Pavlodar;Aktobe;3478;retail_fashion;online_store;qr_kaspi;entrepreneur;instagram;unknown;19742.43;;;;
29825;2024-12-28;Astana;Oskemen;4594;ride_hailing;offline_pos;qr_kaspi;student;google_ads;ios;9517.66;;;;
29826;2024-12-28;Kostanay;Shymkent;1917;education_services;online_store;qr_kaspi;salary_worker;instagram;web;14589.87;;;;
29827;2024-12-28;Pavlodar;Astana;2732;retail_fashion;offline_pos;card_kz;salary_worker;tiktok;web;13937.8;;;;
29828;2024-12-28;Shymkent;Aktobe;4851;retail_fashion;offline_pos;wallet;salary_worker;instagram;ios;3558.26;;;;
29829;2024-12-28;Karaganda;Astana;4422;grocery;social_media;card_kz;retired;instagram;android;9476.36;;;;
29830;2024-12-28;Astana;Atyrau;3632;ride_hailing;offline_pos;qr_kaspi;salary_worker;instagram;ios;6546.23;;;;
29831;2024-12-28;Pavlodar;Karaganda;3718;travel;online_store;qr_kaspi;retired;marketplace;web;28283.17;;;;
29832;2024-12-28;Shymkent;Karaganda;4182;food_delivery;online_store;wallet;entrepreneur;marketplace;android;15319.6;;;;
29833;2024-12-28;Almaty;Astana;4873;ecommerce_general;online_store;qr_kaspi;entrepreneur;tiktok;web;22592.12;;;;
29834;2024-12-28;Karaganda;Karaganda;2657;education_services;online_store;wallet;entrepreneur;instagram;web;10676.1;;;;
29835;2024-12-28;Pavlodar;Oskemen;2197;ecommerce_general;marketplace;wallet;entrepreneur;tiktok;android;21042.89;;;;
29836;2024-12-28;Almaty;Oskemen;2541;ride_hailing;marketplace;card_kz;retired;google_ads;ios;8240.56;;;;
29837;2024-12-28;Aktobe;Oskemen;1482;ride_hailing;offline_pos;cash;salary_worker;organic;android;4404.9;;;;
29838;2024-12-28;Almaty;Karaganda;4986;grocery;social_media;qr_kaspi;unknown;tiktok;unknown;9070.97;;;;
29839;2024-12-29;Shymkent;Oskemen;4251;grocery;social_media;cash;salary_worker;google_ads;ios;8182.26;;;;
29840;2024-12-29;Pavlodar;Shymkent;3599;travel;social_media;cash;salary_worker;instagram;android;11192.14;;;;
29841;2024-12-29;Pavlodar;Astana;1729;food_delivery;online_store;card_kz;unknown;tiktok;android;6752.08;;;;
29842;2024-12-29;Karaganda;Aktobe;2826;grocery;marketplace;qr_kaspi;salary_worker;tiktok;web;10842.22;;;;
29843;2024-12-29;Taraz;Atyrau;4911;ecommerce_general;online_store;cash;student;organic;ios;8561.23;;;;
29844;2024-12-29;Atyrau;Pavlodar;4588;electronics;online_store;qr_kaspi;retired;google_ads;ios;9802.98;;;;
29845;2024-12-29;Kostanay;Karaganda;4647;ecommerce_general;social_media;wallet;student;instagram;android;10748.14;;;;
29846;2024-12-29;Kostanay;Taraz;1039;retail_fashion;social_media;qr_kaspi;student;organic;web;8068.52;;;;
29847;2024-12-29;Karaganda;Kostanay;1081;digital_services;mobile_app;card_kz;entrepreneur;marketplace;android;6546.34;;;;
29848;2024-12-29;Atyrau;Shymkent;2875;electronics;online_store;qr_kaspi;salary_worker;tiktok;ios;28390.14;;;;
29849;2024-12-29;Pavlodar;Karaganda;3004;electronics;online_store;qr_kaspi;salary_worker;tiktok;web;17599.98;;;;
29850;2024-12-29;Taraz;Aktobe;3762;education_services;offline_pos;wallet;salary_worker;google_ads;android;6202.62;;;;
29851;2024-12-29;Aktobe;Shymkent;1672;electronics;offline_pos;card_kz;salary_worker;organic;ios;16740.13;;;;
29852;2024-12-29;Kostanay;Oskemen;1741;electronics;online_store;qr_kaspi;salary_worker;organic;android;14013.25;;;;
29853;2024-12-29;Oskemen;Shymkent;3025;education_services;online_store;cash;entrepreneur;tiktok;android;11256.87;;;;
29854;2024-12-29;Karaganda;Taraz;3921;grocery;online_store;qr_kaspi;student;instagram;ios;6884.28;;;;
29855;2024-12-29;Almaty;Oskemen;1828;ride_hailing;offline_pos;qr_kaspi;salary_worker;google_ads;ios;4839.63;;;;
29856;2024-12-29;Kostanay;Taraz;2622;retail_fashion;online_store;qr_kaspi;entrepreneur;marketplace;android;34911.81;;;;
29857;2024-12-29;Kostanay;Oskemen;2138;ecommerce_general;offline_pos;card_kz;student;google_ads;android;9812.13;;;;
29858;2024-12-29;Astana;Aktobe;1739;ride_hailing;online_store;qr_kaspi;salary_worker;tiktok;web;16089.28;;;;
29859;2024-12-29;Kostanay;Almaty;2949;digital_services;social_media;card_kz;salary_worker;referral;android;27692.77;;;;
29860;2024-12-29;Astana;Aktobe;4839;ride_hailing;offline_pos;cash;student;instagram;web;4617.92;;;;
29861;2024-12-29;Taraz;Kostanay;4228;food_delivery;social_media;cash;salary_worker;tiktok;android;22616.69;;;;
29862;2024-12-29;Almaty;Atyrau;4113;ecommerce_general;mobile_app;cash;salary_worker;organic;android;3531.54;;;;
29863;2024-12-29;Aktobe;Oskemen;2123;ecommerce_general;offline_pos;qr_kaspi;entrepreneur;organic;web;11289.86;;;;
29864;2024-12-29;Almaty;Atyrau;1785;digital_services;online_store;card_kz;salary_worker;organic;android;4287.08;;;;
29865;2024-12-29;Oskemen;Kostanay;4974;electronics;online_store;wallet;student;tiktok;web;3776.11;;;;
29866;2024-12-29;Karaganda;Karaganda;1533;grocery;mobile_app;wallet;salary_worker;organic;android;14571.33;;;;
29867;2024-12-29;Shymkent;Aktobe;1197;grocery;online_store;cash;salary_worker;tiktok;ios;5835.81;;;;
29868;2024-12-29;Atyrau;Karaganda;2694;travel;social_media;cash;salary_worker;instagram;ios;20479.24;;;;
29869;2024-12-29;Shymkent;Pavlodar;4679;grocery;online_store;cash;salary_worker;tiktok;android;4146.28;;;;
29870;2024-12-29;Oskemen;Kostanay;4795;ride_hailing;offline_pos;card_kz;entrepreneur;google_ads;ios;6893.28;;;;
